Total games played,Session games played,Wins,Loses
315065,34,6,27
315196,131,50,69
315260,64,19,41
315464,204,80,106
315497,33,6,26
315569,72,23,44
315631,62,16,38
315738,107,40,62
315963,225,89,122
316093,130,48,73
316166,73,22,44
316229,63,21,41
316334,105,40,62
316423,89,30,51
316561,138,52,74
316772,211,84,115
316803,31,5,25
316913,110,39,63
317012,99,35,56
317108,96,34,57
317229,121,43,68
317384,155,57,85
317463,79,28,48
317510,47,11,32
317617,107,40,65
317706,89,33,52
317884,178,71,98
317994,110,40,63
318061,67,21,40
318149,88,29,51
318302,153,57,84
318372,70,24,44
318438,66,21,42
318479,41,9,29
318520,41,9,28
318567,47,11,32
318686,119,45,65
318778,92,30,51
318862,84,30,49
318925,63,18,40
318992,67,22,41
319083,91,31,51
319157,74,25,45
319251,94,36,56
319345,94,34,53
319421,76,24,48
319525,104,38,59
319678,153,59,84
319836,158,56,83
319926,90,30,52
319992,66,20,41
320231,239,94,119
320357,126,48,70
320466,109,40,61
320599,133,52,75
320673,74,25,46
320703,30,4,22
320750,47,11,34
320828,78,25,46
320911,83,27,49
321100,189,76,100
321158,58,17,36
321198,40,10,28
321302,104,35,60
321510,208,86,111
321561,51,13,33
321669,108,40,61
321819,150,56,82
321967,148,55,81
322096,129,50,72
322170,74,23,44
322309,139,52,76
322404,95,32,54
322489,85,28,49
322559,70,20,44
322685,126,46,72
322788,103,35,56
322872,84,29,51
322985,113,42,63
323049,64,18,41
323157,108,37,63
323247,90,33,53
323297,50,13,34
323354,57,16,39
323401,47,10,32
323496,95,31,56
323581,85,27,51
323673,92,31,55
323731,58,18,39
323777,46,13,33
323855,78,26,50
323928,73,26,45
324015,87,30,53
324094,79,28,49
324128,34,7,26
324314,186,69,98
324408,94,34,55
324549,141,53,77
324610,61,17,39
324683,73,23,45
324759,76,26,46
324807,48,10,32
324896,89,30,52
324977,81,27,50
325030,53,14,35
325124,94,33,56
325185,61,17,38
325228,43,10,30
325293,65,19,41
325407,114,42,66
325483,76,24,48
325530,47,12,34
325605,75,24,48
325660,55,16,37
325720,60,16,37
325810,90,31,53
325862,52,15,36
325936,74,23,48
326058,122,46,67
326180,122,44,66
326263,83,29,51
326339,76,25,46
326433,94,29,53
326536,103,37,60
326569,33,4,24
326658,89,31,53
326768,110,39,64
326819,51,13,33
326890,71,22,44
327005,115,44,64
327074,69,21,42
327109,35,7,27
327175,66,19,40
327325,150,61,82
327363,38,9,27
327395,32,3,24
327480,85,28,51
327715,235,96,121
327761,46,10,31
327810,49,13,31
327974,164,64,87
328147,173,73,94
328277,130,45,71
328357,80,29,47
328386,29,5,23
328505,119,43,63
328579,74,26,46
328694,115,42,64
328807,113,40,63
328887,80,25,49
328982,95,35,56
329052,70,23,43
329110,58,18,37
329206,96,35,55
329296,90,30,53
329368,72,25,44
329452,84,27,49
329640,188,75,104
329738,98,35,59
329834,96,32,57
329906,72,24,45
329955,49,12,34
330054,99,34,58
330177,123,47,72
330237,60,18,39
330337,100,36,57
330386,49,13,32
330460,74,23,44
330546,86,29,50
330747,201,79,107
330883,136,52,76
331025,142,54,76
331101,76,27,46
331229,128,49,69
331253,24,1,21
331364,111,43,64
331420,56,17,37
331495,75,24,47
331629,134,49,73
331706,77,25,50
331814,108,36,63
331868,54,14,37
332012,144,53,78
332083,71,24,43
332169,86,30,51
332256,87,28,49
332328,72,23,44
332410,82,25,48
332538,128,47,70
332732,194,76,105
332812,80,23,48
332926,114,40,67
332985,59,17,40
333116,131,50,72
333235,119,45,71
333314,79,26,50
333439,125,43,66
333544,105,37,61
333696,152,56,83
333754,58,16,39
333895,141,52,76
333989,94,31,54
334061,72,22,45
334133,72,22,43
334173,40,9,27
334247,74,23,45
334323,76,25,46
334418,95,34,55
334530,112,40,67
334586,56,15,37
334626,40,9,30
334779,153,57,82
334880,101,35,58
335076,196,75,102
335180,104,40,59
335261,81,29,48
335311,50,13,34
335431,120,43,66
335511,80,25,49
335629,118,43,66
335723,94,34,56
335807,84,28,50
335879,72,24,44
335968,89,29,55
336064,96,35,57
336146,82,28,50
336220,74,24,45
336286,66,19,39
336348,62,20,41
336464,116,42,67
336548,84,29,49
336577,29,5,23
336751,174,68,95
336848,97,37,55
336989,141,56,80
337140,151,59,81
337219,79,25,46
337380,161,64,87
337461,81,28,48
337491,30,4,24
337604,113,41,65
337677,73,24,47
337812,135,53,77
337918,106,37,61
337965,47,12,33
338109,144,58,82
338189,80,27,49
338286,97,35,57
338463,177,70,95
338620,157,59,84
338669,49,12,32
338724,55,13,36
338840,116,40,66
338922,82,26,50
338980,58,16,38
339048,68,21,44
339127,79,27,47
339260,133,51,76
339315,55,15,35
339378,63,20,40
339443,65,20,41
339514,71,21,45
339672,158,59,81
339752,80,27,50
339908,156,56,89
339955,47,10,31
340065,110,42,62
340271,206,83,108
340341,70,21,44
340385,44,11,32
340435,50,11,35
340535,100,35,58
340621,86,26,49
340755,134,51,73
340840,85,31,52
340963,123,46,70
341075,112,43,62
341147,72,22,43
341351,204,82,110
341419,68,20,41
341464,45,12,32
341515,51,15,35
341650,135,50,76
341789,139,51,76
341883,94,31,56
341948,65,20,42
342032,84,28,51
342107,75,25,44
342167,60,16,39
342219,52,13,33
342355,136,52,78
342436,81,28,49
342579,143,55,83
342685,106,39,60
342754,69,22,43
342829,75,25,44
342925,96,33,52
343038,113,44,65
343087,49,14,32
343147,60,19,38
343233,86,27,52
343300,67,20,41
343401,101,37,62
343463,62,17,41
343678,215,87,114
343740,62,20,40
343812,72,23,44
343878,66,21,43
343980,102,38,59
344033,53,14,34
344092,59,17,39
344250,158,63,85
344326,76,24,45
344436,110,39,65
344574,138,52,77
344623,49,13,34
344686,63,18,38
344743,57,16,39
344874,131,52,74
344954,80,27,49
345022,68,21,44
345088,66,19,41
345203,115,41,64
345259,56,16,37
345356,97,33,54
345404,48,13,33
345446,42,11,30
345556,110,40,64
345685,129,49,74
345751,66,19,39
345808,57,16,37
345949,141,54,79
346032,83,29,51
346084,52,11,31
346209,125,47,69
346358,149,57,83
346438,80,26,49
346536,98,36,56
346601,65,22,41
346767,166,63,90
346826,59,16,37
346893,67,20,44
346969,76,24,46
347037,68,23,41
347144,107,38,60
347203,59,18,38
347248,45,11,31
347323,75,24,47
347452,129,46,70
347546,94,35,56
347664,118,41,70
347845,181,74,99
347893,48,12,31
348010,117,43,65
348087,77,23,48
348173,86,28,48
348209,36,8,27
348267,58,17,38
348301,34,6,27
348432,131,50,75
348511,79,26,49
348660,149,58,82
348716,56,16,37
348865,149,60,84
348929,64,22,40
349131,202,78,105
349254,123,46,67
349300,46,11,32
349441,141,52,76
349552,111,39,64
349655,103,37,59
349751,96,33,56
349853,102,33,58
350061,208,84,111
350214,153,60,85
350273,59,16,38
350378,105,39,61
350489,111,41,64
350543,54,15,36
350625,82,29,48
350701,76,23,45
350744,43,10,30
350838,94,30,54
350954,116,42,66
351037,83,27,48
351096,59,18,40
351163,67,20,40
351226,63,19,41
351294,68,18,41
351414,120,43,71
351521,107,42,62
351601,80,26,48
351675,74,26,47
351737,62,19,37
351817,80,25,48
351906,89,32,53
351967,61,19,39
352013,46,12,33
352058,45,12,30
352138,80,28,51
352218,80,30,48
352274,56,17,38
352325,51,13,34
352430,105,36,58
352550,120,45,71
352599,49,12,34
352643,44,10,32
352693,50,12,32
352777,84,29,50
352908,131,49,74
352948,40,10,28
353037,89,30,50
353182,145,53,82
353243,61,18,39
353304,61,20,39
353425,121,45,67
353530,105,39,60
353590,60,17,38
353636,46,13,31
353673,37,6,26
353768,95,34,58
353817,49,13,35
353870,53,14,35
353903,33,4,24
353986,83,29,49
354041,55,13,36
354097,56,16,38
354219,122,41,71
354339,120,46,67
354527,188,76,99
354551,24,2,22
354637,86,31,53
354697,60,17,39
354785,88,30,52
354882,97,33,56
355022,140,54,74
355097,75,24,45
355164,67,23,41
355202,38,9,28
355288,86,29,52
355413,125,45,70
355519,106,40,62
355567,48,11,34
355606,39,9,29
355685,79,23,46
355765,80,27,50
355933,168,67,93
355990,57,16,37
356096,106,36,60
356246,150,55,84
356289,43,11,30
356393,104,39,60
356479,86,27,53
356569,90,31,54
356661,92,34,56
356761,100,34,58
356804,43,11,29
356917,113,39,62
357003,86,27,51
357077,74,23,44
357170,93,32,52
357245,75,23,47
357284,39,8,28
357338,54,14,34
357427,89,32,50
357504,77,23,45
357573,69,21,42
357676,103,34,61
357797,121,44,69
357827,30,4,24
358067,240,98,126
358160,93,33,57
358235,75,22,47
358344,109,39,62
358433,89,30,54
358554,121,44,68
358676,122,45,67
358778,102,37,58
358860,82,28,50
358914,54,15,34
358958,44,10,31
358996,38,8,28
359166,170,64,89
359228,62,20,41
359315,87,32,54
359392,77,25,47
359450,58,18,38
359602,152,57,80
359698,96,34,56
359805,107,37,62
359876,71,23,43
359918,42,10,28
359982,64,19,41
360128,146,56,83
360229,101,34,61
360303,74,20,44
360355,52,14,35
360406,51,15,33
360442,36,8,26
360564,122,47,69
360637,73,22,43
360702,65,19,39
360779,77,26,46
360833,54,16,36
360957,124,47,69
361015,58,15,37
361065,50,14,35
361181,116,43,69
361211,30,4,25
361260,49,13,33
361369,109,42,63
361417,48,12,34
361545,128,47,71
361672,127,47,73
361758,86,30,49
361802,44,10,29
361858,56,15,37
362010,152,57,81
362068,58,17,37
362104,36,7,27
362174,70,24,45
362262,88,31,49
362352,90,29,53
362507,155,59,85
362589,82,29,50
362639,50,15,33
362729,90,30,53
362816,87,30,53
362914,98,34,56
363134,220,88,117
363233,99,33,60
363315,82,27,47
363417,102,36,58
363527,110,38,63
363592,65,19,41
363678,86,29,51
363739,61,19,40
363869,130,50,74
364065,196,80,108
364158,93,32,52
364297,139,48,76
364399,102,36,60
364517,118,42,66
364579,62,19,40
364624,45,11,31
364683,59,19,39
364754,71,22,42
364821,67,20,40
364898,77,24,45
364969,71,23,44
365007,38,10,28
365083,76,22,48
365189,106,39,61
365255,66,19,40
365312,57,15,37
365415,103,40,61
365463,48,13,32
365543,80,27,46
365589,46,11,33
365685,96,33,55
365753,68,21,42
365954,201,76,105
366099,145,57,78
366192,93,33,56
366242,50,13,34
366364,122,45,67
366439,75,27,46
366587,148,56,81
366677,90,32,52
366754,77,23,47
366899,145,54,77
367073,174,65,90
367277,204,80,110
367428,151,60,86
367471,43,11,30
367576,105,36,59
367618,42,10,28
367686,68,21,42
367724,38,8,27
367796,72,21,42
367830,34,6,26
367863,33,4,25
367900,37,7,26
367949,49,14,35
367992,43,10,31
368077,85,28,48
368133,56,15,37
368266,133,49,73
368462,196,74,102
368569,107,37,62
368737,168,69,91
368819,82,26,49
368923,104,35,62
368983,60,17,40
369105,122,44,69
369177,72,23,46
369267,90,33,55
369342,75,25,44
369464,122,46,68
369530,66,19,39
369606,76,24,46
369730,124,45,67
369766,36,7,27
369859,93,32,55
369906,47,13,32
370014,108,41,63
370064,50,14,34
370107,43,10,29
370222,115,43,63
370328,106,37,60
370374,46,10,28
370467,93,31,55
370552,85,28,52
370618,66,19,41
370667,49,14,32
370833,166,64,91
370919,86,25,46
371042,123,48,69
371308,266,108,139
371387,79,23,45
371435,48,12,34
371554,119,43,68
371692,138,53,77
371928,236,98,125
372032,104,37,58
372089,57,14,36
372180,91,32,55
372258,78,27,46
372309,51,14,36
372385,76,25,47
372471,86,28,49
372543,72,23,46
372582,39,8,27
372829,247,99,129
372898,69,23,43
372977,79,24,49
373017,40,9,29
373051,34,7,25
373124,73,25,45
373200,76,25,46
373313,113,41,63
373388,75,23,44
373444,56,17,36
373483,39,9,29
373544,61,18,38
373650,106,38,61
373761,111,39,64
373827,66,20,40
373921,94,34,54
373987,66,20,39
374046,59,17,37
374131,85,28,51
374316,185,74,95
374364,48,11,31
374492,128,47,73
374548,56,15,36
374652,104,37,59
374777,125,47,70
374884,107,39,61
374961,77,28,46
375045,84,28,52
375133,88,29,49
375218,85,27,51
375290,72,23,44
375429,139,54,77
375470,41,8,28
375530,60,18,39
375674,144,56,77
375790,116,39,65
375842,52,13,35
375949,107,37,58
376027,78,26,46
376125,98,36,57
376204,79,28,47
376305,101,37,57
376363,58,16,35
376480,117,43,64
376639,159,57,85
376685,46,12,34
376893,208,84,114
377117,224,90,118
377267,150,56,83
377403,136,51,76
377508,105,40,62
377628,120,41,66
377766,138,52,79
377822,56,15,35
377952,130,50,72
378062,110,39,64
378167,105,35,58
378290,123,45,68
378402,112,39,65
378508,106,37,62
378566,58,16,38
378738,172,71,96
378808,70,23,42
378995,187,74,100
379053,58,18,38
379199,146,57,79
379309,110,41,63
379383,74,24,42
379630,247,102,133
379666,36,8,28
379744,78,27,47
379826,82,29,51
379891,65,20,41
379992,101,38,57
380078,86,32,50
380171,93,34,55
380245,74,24,46
380370,125,47,71
380425,55,15,36
380476,51,13,34
380535,59,17,37
380687,152,59,81
380829,142,54,76
380914,85,27,48
381048,134,50,77
381109,61,19,38
381264,155,61,83
381307,43,9,30
381347,40,10,29
381545,198,75,107
381597,52,15,35
381659,62,19,41
381779,120,46,69
381830,51,12,34
381917,87,30,54
382159,242,98,130
382233,74,23,44
382305,72,23,46
382364,59,18,39
382460,96,37,57
382534,74,23,45
382631,97,33,59
382730,99,36,55
382818,88,32,54
382864,46,13,32
382949,85,27,52
383050,101,37,59
383143,93,31,50
383188,45,11,31
383290,102,34,58
383377,87,30,51
383451,74,25,44
383531,80,24,44
383579,48,12,33
383715,136,53,76
383808,93,33,54
383946,138,52,76
384049,103,36,57
384165,116,43,66
384216,51,15,36
384398,182,71,98
384489,91,31,54
384578,89,28,51
384630,52,14,36
384694,64,21,39
384745,51,13,34
384823,78,24,46
384889,66,20,40
384967,78,26,48
385045,78,24,46
385111,66,20,41
385176,65,18,39
385297,121,47,66
385331,34,5,26
385400,69,24,43
385499,99,34,57
385568,69,21,43
385625,57,15,35
385716,91,33,55
385786,70,20,41
385971,185,73,104
386066,95,36,56
386183,117,42,69
386296,113,42,64
386481,185,76,100
386548,67,22,41
386852,304,123,155
387015,163,63,88
387106,91,35,55
387319,213,88,109
387378,59,15,38
387438,60,18,39
387579,141,56,77
387622,43,11,31
387715,93,29,55
387777,62,19,40
387851,74,22,43
387957,106,36,60
388046,89,28,49
388098,52,14,34
388140,42,11,30
388244,104,39,61
388283,39,7,29
388358,75,26,45
388479,121,45,69
388635,156,56,85
388699,64,17,42
388798,99,34,59
388948,150,56,79
389019,71,24,42
389118,99,38,57
389308,190,71,103
389384,76,24,48
389490,106,38,63
389691,201,83,110
389731,40,7,27
389842,111,39,60
389950,108,40,61
390034,84,30,52
390155,121,45,66
390190,35,8,26
390265,75,23,47
390471,206,81,107
390533,62,19,38
390585,52,13,34
390668,83,25,48
390710,42,10,28
390761,51,14,35
390861,100,37,58
391011,150,61,83
391156,145,56,80
391214,58,14,36
391345,131,47,73
391385,40,9,30
391472,87,32,53
391510,38,7,27
391573,63,19,42
391622,49,13,31
391786,164,64,91
391858,72,21,43
391998,140,56,78
392150,152,60,82
392247,97,35,55
392340,93,33,54
392373,33,6,26
392471,98,36,58
392728,257,100,131
392793,65,21,42
393001,208,85,110
393099,98,35,58
393217,118,44,66
393323,106,37,63
393461,138,55,78
393655,194,79,105
393785,130,51,73
393868,83,31,50
393903,35,6,27
393953,50,13,33
394050,97,35,59
394229,179,67,95
394309,80,26,49
394388,79,25,45
394430,42,10,30
394491,61,20,39
394565,74,23,45
394711,146,57,80
394758,47,11,32
394832,74,24,45
394989,157,54,83
395026,37,8,28
395161,135,53,77
395256,95,32,55
395393,137,50,72
395451,58,15,37
395504,53,15,36
395622,118,41,67
395719,97,35,57
395791,72,24,46
395898,107,41,62
395958,60,17,37
396023,65,20,38
396095,72,23,43
396177,82,26,48
396224,47,12,33
396383,159,61,86
396484,101,37,59
396542,58,16,37
396666,124,48,68
396715,49,14,35
396783,68,20,42
396897,114,42,63
396999,102,38,61
397187,188,75,100
397230,43,11,29
397441,211,80,108
397502,61,18,38
397624,122,47,69
397692,68,20,43
397791,99,33,59
397919,128,49,72
398072,153,58,85
398180,108,40,62
398260,80,26,51
398361,101,36,59
398420,59,16,37
398570,150,56,82
398635,65,19,42
398711,76,23,45
398788,77,24,44
398827,39,10,28
398923,96,32,54
399057,134,48,74
399203,146,58,79
399314,111,39,63
399409,95,35,54
399547,138,52,78
399684,137,52,75
399810,126,46,71
400001,191,75,104
400104,103,37,62
400249,145,58,82
400291,42,10,31
400383,92,34,56
400515,132,47,73
400598,83,30,49
400646,48,11,33
400805,159,59,84
400845,40,7,26
400964,119,46,67
401071,107,40,62
401140,69,20,43
401191,51,14,35
401304,113,40,62
401393,89,32,54
401486,93,32,56
401622,136,50,73
401707,85,29,53
401777,70,20,41
401815,38,8,29
401903,88,29,50
401975,72,24,43
402041,66,21,41
402113,72,24,43
402200,87,28,49
402275,75,24,42
402409,134,52,74
402634,225,94,120
402753,119,47,66
402894,141,52,82
403035,141,53,76
403103,68,22,43
403223,120,44,70
403396,173,67,92
403614,218,91,116
403694,80,25,48
403827,133,52,73
403870,43,11,31
403971,101,36,60
404095,124,50,70
404257,162,63,87
404357,100,36,57
404407,50,14,33
404484,77,24,47
404569,85,30,53
404623,54,14,36
404685,62,20,39
404810,125,45,68
404865,55,16,36
404927,62,19,40
405036,109,36,62
405069,33,6,24
405144,75,23,47
405208,64,20,38
405334,126,50,70
405424,90,30,53
405474,50,14,33
405544,70,22,42
405623,79,24,48
405708,85,30,50
405891,183,72,97
406024,133,46,67
406098,74,24,45
406191,93,32,55
406289,98,34,52
406371,82,29,47
406412,41,8,28
406540,128,46,69
406642,102,36,61
406798,156,56,84
406872,74,25,46
406982,110,41,62
407142,160,63,89
407229,87,29,51
407297,68,23,43
407331,34,7,27
407459,128,49,73
407522,63,20,40
407619,97,35,56
407696,77,24,48
407750,54,15,35
407810,60,18,39
407905,95,34,54
407982,77,25,44
408023,41,10,30
408058,35,7,27
408140,82,28,47
408275,135,52,76
408329,54,16,35
408455,126,46,72
408585,130,48,73
408672,87,32,52
408726,54,16,37
408844,118,41,64
408978,134,49,73
409042,64,20,42
409138,96,33,55
409192,54,14,33
409256,64,18,41
409481,225,89,117
409524,43,12,30
409557,33,7,25
409622,65,19,39
409728,106,40,63
409792,64,20,41
409855,63,19,39
409904,49,14,32
409966,62,18,40
410036,70,22,44
410290,254,107,141
410397,107,38,61
410456,59,19,37
410594,138,49,75
410686,92,32,53
410712,26,2,23
410782,70,20,40
410866,84,27,49
410960,94,33,55
411039,79,27,50
411088,49,13,33
411139,51,14,32
411341,202,80,105
411594,253,102,131
411653,59,17,37
411735,82,26,47
411767,32,5,25
411819,52,13,35
411889,70,21,39
411934,45,11,29
411993,59,16,38
412042,49,14,33
412084,42,9,30
412142,58,17,38
412223,81,25,45
412339,116,40,62
412508,169,65,90
412644,136,55,76
412686,42,9,27
412807,121,47,67
412846,39,7,27
413000,154,58,82
